Stock,Weight_0,Weight_1,Weight_2,Weight_3,Weight_4
LIN,0.05882352941176469,0.09,0.1,0.1,0.09
APD,0.06862745098039215,0.085,0.1,0.09,0.07
DOW,0.04901960784313725,0.07,0.06,0.08,0.065
DD,0.05882352941176469,0.065,0.06,0.08,0.065
SHW,0.07843137254901959,0.065,0.06,0.07,0.08
ECL,0.06862745098039215,0.08,0.1,0.07,0.09
PPG,0.05882352941176469,0.06,0.06,0.06,0.065
ALB,0.10784313725490194,0.1,0.1,0.1,0.1
FCX,0.08823529411764704,0.075,0.05,0.05,0.05
NEM,0.07843137254901959,0.03,0.05,0.05,0.035
NUE,0.05882352941176469,0.06,0.05,0.06,0.06
IP,0.04901960784313725,0.045,0.05,0.04,0.05
PKG,0.04901960784313725,0.045,0.05,0.04,0.05
STLD,0.06862745098039215,0.06,0.05,0.06,0.06
LYB,0.05882352941176469,0.07,0.06,0.05,0.07
