Stock,Weight_0,Weight_1,Weight_2,Weight_3,Weight_4
AMT,0.07502250675202561,0.1,0.062518755626688,0.08004802881729037,0.09998000399920016
PLD,0.050015004501350414,0.03,0.0500150045013504,0.08004802881729037,0.09998000399920016
EQIX,0.07502250675202561,0.11,0.062518755626688,0.08004802881729037,0.09998000399920016
SPG,0.03330999299789938,0.01,0.03330999299789937,0.03331999199519712,0.028594281143771248
PSA,0.050015004501350414,0.03,0.0250075022506752,0.04442665599359616,0.03749250149970006
O,0.03330999299789938,0.03,0.03330999299789937,0.03331999199519712,0.028594281143771248
DLR,0.07502250675202561,0.1,0.062518755626688,0.08004802881729037,0.09998000399920016
AVB,0.03330999299789938,0.056,0.05831749524857456,0.04442665599359616,0.03749250149970006
EQR,0.03330999299789938,0.056,0.05831749524857456,0.04442665599359616,0.03749250149970006
WELL,0.050015004501350414,0.06,0.0500150045013504,0.04442665599359616,0.028594281143771248
BXP,0.050015004501350414,0.01,0.0500150045013504,0.03331999199519712,0.028594281143771248
WY,0.10003000900270083,0.025,0.0500150045013504,0.03331999199519712,0.028594281143771248
ARE,0.050015004501350414,0.025,0.0500150045013504,0.03331999199519712,0.028594281143771248
EXR,0.050015004501350414,0.03,0.0250075022506752,0.04442665599359616,0.03749250149970006
INVH,0.03330999299789938,0.056,0.05831749524857456,0.04442665599359616,0.03749250149970006
MAA,0.03330999299789938,0.056,0.05831749524857456,0.04442665599359616,0.03749250149970006
UDR,0.03330999299789938,0.056,0.05831749524857456,0.04442665599359616,0.03749250149970006
KIM,0.03330999299789938,0.01,0.03330999299789937,0.03331999199519712,0.028594281143771248
CCI,0.07502250675202561,0.09,0.062518755626688,0.08004802881729037,0.09998000399920016
ESS,0.03330999299789938,0.06,0.05831749524857456,0.04442665599359616,0.03749250149970006
