Stock,Weight
COST,0.06689965052421368
 WMT,0.05991013479780329
 MDLZ,0.05791313030454318
 STZ,0.05791313030454318
 KR,0.05791313030454318
 PG,0.05341987019470793
 KO,0.05341987019470793
 PEP,0.05341987019470793
 CL,0.05341987019470793
 CHD,0.05541687468796805
 BF.B,0.0509236145781328
 HSY,0.04443334997503744
 CLX,0.04443334997503744
 CAG,0.04443334997503744
 GIS,0.04443334997503744
 HRL,0.04443334997503744
 K,0.04443334997503744
 SJM,0.04443334997503744
 MO,0.03744383424862706
 KHC,0.0309535696455317
