Stock,Weight
NEE,0.1188118811881188
 SO,0.08415841584158416
 SRE,0.07920792079207921
 D,0.07425742574257425
 AEP,0.06930693069306931
 WEC,0.06435643564356436
 XEL,0.0594059405940594
 DUK,0.054455445544554455
 ETR,0.04950495049504951
 ES,0.04455445544554455
 PEG,0.04455445544554455
 AWK,0.039603960396039604
 ATO,0.034653465346534656
 EXC,0.034653465346534656
 DTE,0.034653465346534656
 FE,0.0297029702970297
 AEE,0.024752475247524754
 LNT,0.024752475247524754
 CNP,0.019801980198019802
 NI,0.01485148514851485
