Stock,Weight_0,Weight_1,Weight_2,Weight_3,Weight_4
LIN,0.12,0.11940298507462685,0.11,0.12,0.1188118811881188
SHW,0.1,0.09950248756218905,0.11,0.08,0.09900990099009901
ALB,0.09,0.08955223880597013,0.12,0.07,0.09405940594059406
ECL,0.08,0.07960199004975124,0.1,0.08,0.07920792079207921
CTVA,0.07,0.06965174129353234,0.045,0.055,0.06930693069306931
APD,0.07,0.04975124378109452,0.1,0.1,0.08415841584158416
MLM,0.06,0.06467661691542288,0.055,0.05,0.034653465346534656
VMC,0.06,0.06467661691542288,0.055,0.06,0.034653465346534656
PPG,0.05,0.03482587064676617,0.02,0.035,0.039603960396039604
BALL,0.05,0.04975124378109452,0.03,0.03,0.0297029702970297
DD,0.04,0.03980099502487562,0.03,0.045,0.054455445544554455
AVY,0.04,0.029850746268656712,0.03,0.01,0.024752475247524754
PKG,0.03,0.02487562189054726,0.02,0.02,0.024752475247524754
FCX,0.03,0.04975124378109452,0.04,0.065,0.06435643564356436
NUE,0.02,0.044776119402985065,0.04,0.04,0.04455445544554455
DOW,0.02,0.014925373134328356,0.045,0.03,0.04950495049504951
CF,0.02,0.02487562189054726,0.015,0.025,0.019801980198019802
STLD,0.02,0.01990049751243781,0.01,0.025,0.01485148514851485
MOS,0.02,0.01990049751243781,0.015,0.02,0.01485148514851485
NEM,0.01,0.009950248756218905,0.01,0.04,0.0049504950495049506
