Stock,Weight_0,Weight_1,Weight_2,Weight_3,Weight_4
AMZN,0.1477832512315271,0.1722488038277512,0.15,0.1477832512315271,0.14423076923076922
TSLA,0.11822660098522168,0.11483253588516747,0.08,0.11822660098522168,0.11538461538461538
HD,0.08866995073891626,0.0861244019138756,0.1,0.09852216748768475,0.09615384615384616
LOW,0.05911330049261084,0.06698564593301437,0.06,0.04433497536945813,0.04807692307692308
NKE,0.05911330049261084,0.038277511961722493,0.08,0.06896551724137932,0.07692307692307693
ORLY,0.054187192118226604,0.04784688995215312,0.05,0.05911330049261084,0.038461538461538464
AZO,0.054187192118226604,0.04784688995215312,0.05,0.049261083743842374,0.04807692307692308
SBUX,0.049261083743842374,0.04784688995215312,0.05,0.0394088669950739,0.04807692307692308
DPZ,0.049261083743842374,0.04784688995215312,0.04,0.054187192118226604,0.028846153846153844
BKNG,0.049261083743842374,0.04784688995215312,0.06,0.08374384236453203,0.06730769230769232
TJX,0.04433497536945813,0.038277511961722493,0.04,0.06403940886699508,0.038461538461538464
ROST,0.04433497536945813,0.038277511961722493,0.03,0.02955665024630542,0.028846153846153844
ULTA,0.0394088669950739,0.038277511961722493,0.04,0.02955665024630542,0.038461538461538464
MCD,0.03448275862068966,0.028708133971291867,0.07,0.03448275862068966,0.05769230769230769
NVR,0.02955665024630542,0.05741626794258373,0.03,0.024630541871921187,0.028846153846153844
LEN,0.024630541871921187,0.028708133971291867,0.02,0.01477832512315271,0.019230769230769232
DHI,0.024630541871921187,0.019138755980861247,0.02,0.01970443349753695,0.019230769230769232
GM,0.01477832512315271,0.019138755980861247,0.01,0.009852216748768475,0.019230769230769232
F,0.009852216748768475,0.009569377990430623,0.01,0.004926108374384237,0.019230769230769232
CCL,0.004926108374384237,0.004784688995215312,0.01,0.004926108374384237,0.019230769230769232
