Stock,Weight_0,Weight_1,Weight_2,Weight_3,Weight_4
NEE,0.16,0.09793814432989688,0.18,0.1530612244897959,0.15
DUK,0.1,0.07216494845360823,0.08,0.06122448979591835,0.1
AEP,0.1,0.1030927835051546,0.09,0.07142857142857142,0.09
SO,0.09,0.0515463917525773,0.1,0.08163265306122447,0.095
XEL,0.09,0.09793814432989688,0.08,0.07142857142857142,0.085
SRE,0.08,0.08247422680412368,0.07,0.07142857142857142,0.08
D,0.07,0.07216494845360823,0.06,0.07142857142857142,0.07
AWK,0.06,0.04123711340206184,0.04,0.040816326530612235,0.015
WEC,0.06,0.08247422680412368,0.05,0.06122448979591835,0.05
ETR,0.05,0.04639175257731957,0.04,0.0510204081632653,0.045
ES,0.04,0.061855670103092765,0.05,0.06122448979591835,0.075
AEE,0.04,0.0515463917525773,0.03,0.0510204081632653,0.035
EXC,0.03,0.061855670103092765,0.06,0.06122448979591835,0.055
PEG,0.02,0.04639175257731957,0.04,0.0510204081632653,0.03
CNP,0.01,0.030927835051546382,0.03,0.040816326530612235,0.025
