Stock,Weight
HON,0.0697211155378486
UNP,0.08167330677290835
CAT,0.08167330677290835
DE,0.06175298804780875
LMT,0.08565737051792827
CARR,0.049800796812748994
OTIS,0.03585657370517928
GNRC,0.02589641434262948
PWR,0.06772908366533864
ROK,0.05776892430278883
DOV,0.03386454183266932
EMR,0.049800796812748994
MMM,0.011952191235059759
FTV,0.031872509960159355
TT,0.031872509960159355
XYL,0.019920318725099598
AME,0.04382470119521912
PH,0.049800796812748994
TDG,0.059760956175298786
ITW,0.049800796812748994
