Stock,Weight
JNJ,0.042976489572481985
PFE,0.03582735870253489
MRK,0.03582735870253489
ABBV,0.034806054292542445
UNH,0.036848663112527325
LLY,0.08899646628674145
TMO,0.06595583879731194
ABT,0.04918602038523603
MDT,0.041710072104091354
AMGN,0.059970994954756225
GILD,0.05792838613477134
BIIB,0.049757950854831805
REGN,0.08184733541679436
ISRG,0.07878342218681703
SYK,0.03464264558694365
BSX,0.03362134117695121
ZTS,0.030557427946973876
MCK,0.028433114774189597
BMY,0.028433114774189597
VRTX,0.08388994423677923
